id	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	scientificNameAuthorship	vernacularName	taxonomicStatus
gbif.org/species/2485682	gbif.org/species/2485682	Anabacerthia striaticollis	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Anabacerthia	striaticollis	Especie	(Lafresnaye, 1841)	Montane Foliage-gleaner	Válido
gbif.org/species/2485691	gbif.org/species/2485691	Anabacerthia variegaticeps	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Anabacerthia	variegaticeps	Especie	(P.L. Sclater, 1857)	Scaly-throated Foliage-gleaner	Válido
gbif.org/species/7586894	gbif.org/species/7586894	Anabacerthia ruficaudata	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Anabacerthia	ruficaudata	Especie	(d'Orbigny & Lafresnaye, 1838)	Rufous-tailed Foliage-gleaner	Válido
gbif.org/species/2485362	gbif.org/species/2485362	Syndactyla subalaris	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Syndactyla	subalaris	Especie	(P.L. Sclater, 1859)	Lineated Foliage-gleaner	Válido
gbif.org/species/2485039	gbif.org/species/2485039	Ancistrops strigilatus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Ancistrops	strigilatus	Especie	(Spix, 1825)	Chestnut-winged Hookbill	Válido
gbif.org/species/10930571	gbif.org/species/10930571	Dendroma rufa	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Dendroma	rufa	Especie	(Vieillot, 1818)	Buff-fronted Foliage-gleaner	Válido
gbif.org/species/10952035	gbif.org/species/10952035	Dendroma erythroptera	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Dendroma	erythroptera	Especie	(P.L. Sclater, 1856)	Chestnut-winged Foliage-gleaner	Válido
gbif.org/species/8009306	gbif.org/species/8009306	Clibanornis rubiginosus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Clibanornis	rubiginosus	Especie	(P.L. Sclater, 1857)	Ruddy Foliage-gleaner	Válido
gbif.org/species/7604570	gbif.org/species/7604570	Clibanornis rufipectus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Clibanornis	rufipectus	Especie	(Bangs, 1898)	Santa Marta Foliage-gleaner	Válido
gbif.org/species/2485256	gbif.org/species/2485256	Thripadectes ignobilis	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Thripadectes	ignobilis	Especie	(P.L. Sclater & Salvin, 1879)	Uniform Treehunter	Válido
gbif.org/species/2485272	gbif.org/species/2485272	Thripadectes flammulatus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Thripadectes	flammulatus	Especie	(Eyton, 1849)	Flammulated Treehunter	Válido
gbif.org/species/2485265	gbif.org/species/2485265	Thripadectes holostictus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Thripadectes	holostictus	Especie	(P.L. Sclater & Salvin, 1876)	Striped Treehunter	Válido
gbif.org/species/2485257	gbif.org/species/2485257	Thripadectes virgaticeps	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Thripadectes	virgaticeps	Especie	(Lawrence, 1874)	Streak-capped Treehunter	Válido
gbif.org/species/2485269	gbif.org/species/2485269	Thripadectes melanorhynchus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Thripadectes	melanorhynchus	Especie	(Tschudi, 1844)	Black-billed Treehunter	Válido
gbif.org/species/5230246	gbif.org/species/5230246	Automolus rufipileatus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Automolus	rufipileatus	Especie	(Pelzeln, 1859)	Chestnut-crowned Foliage-gleaner	Válido
gbif.org/species/5230235	gbif.org/species/5230235	Automolus melanopezus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Automolus	melanopezus	Especie	(P.L. Sclater, 1858)	Brown-rumped Foliage-gleaner	Válido
gbif.org/species/5230249	gbif.org/species/5230249	Automolus ochrolaemus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Automolus	ochrolaemus	Especie	(Tschudi, 1844)	Buff-throated Foliage-gleaner	Válido
gbif.org/species/8243431	gbif.org/species/8243431	Automolus subulatus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Automolus	subulatus	Especie	(Spix, 1824)	Striped Woodhaunter	Válido
gbif.org/species/5230257	gbif.org/species/5230257	Automolus infuscatus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Automolus	infuscatus	Especie	(P.L. Sclater, 1856)	Olive-backed Foliage-gleaner	Válido
gbif.org/species/2485279	gbif.org/species/2485279	Premnoplex brunnescens	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Premnoplex	brunnescens	Especie	(P.L. Sclater, 1856)	Spotted Barbtail	Válido
gbif.org/species/2485845	gbif.org/species/2485845	Margarornis stellatus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Margarornis	stellatus	Especie	(P.L. Sclater & Salvin, 1873)	Fulvous-dotted Treerunner	Válido
gbif.org/species/2485847	gbif.org/species/2485847	Margarornis squamiger	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Margarornis	squamiger	Especie	(Orbigny & Lafresnaye, 1838)	Pearled Treerunner	Válido
gbif.org/species/2485846	gbif.org/species/2485846	Margarornis bellulus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Margarornis	bellulus	Especie	(Nelson, 1912)	Beautiful Treerunner	Válido
gbif.org/species/2485160	gbif.org/species/2485160	Leptasthenura andicola	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Leptasthenura	andicola	Especie	(P.L. Sclater, 1870)	Andean Tit-Spinetail	Válido
gbif.org/species/2485126	gbif.org/species/2485126	Phacellodomus rufifrons	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Phacellodomus	rufifrons	Especie	(Wied-Neuwied, 1821)	Rufous-fronted Thornbird	Válido
gbif.org/species/2485088	gbif.org/species/2485088	Hellmayrea gularis	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Hellmayrea	gularis	Especie	(Lafresnaye, 1843)	White-browed Spinetail	Válido
gbif.org/species/5230077	gbif.org/species/5230077	Asthenes flammulata	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Asthenes	flammulata	Especie	(Jardine, 1850)	Many-striped Canastero	Válido
gbif.org/species/5230067	gbif.org/species/5230067	Asthenes wyatti	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Asthenes	wyatti	Especie	(P.L. Sclater & Salvin, 1871)	Streak-backed Canastero	Válido
gbif.org/species/6088359	gbif.org/species/6088359	Asthenes perijana	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Asthenes	perijana	Especie	(Phelps & WH Jr, 1977)	Perija Thistletail	Válido
gbif.org/species/7340791	gbif.org/species/7340791	Asthenes fuliginosa	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Asthenes	fuliginosa	Especie	(Lafresnaye, 1843)	White-chinned Thistletail	Válido
gbif.org/species/2485947	gbif.org/species/2485947	Metopothrix aurantiaca	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Metopothrix	aurantiaca	Especie	(P.L. Sclater & Salvin, 1866)	Orange-fronted Plushcrown	Válido
gbif.org/species/2485904	gbif.org/species/2485904	Xenerpestes minlosi	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Xenerpestes	minlosi	Especie	(Berlepsch, 1886)	Double-banded Graytail	Válido
gbif.org/species/2485913	gbif.org/species/2485913	Siptornis striaticollis	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Siptornis	striaticollis	Especie	(Lafresnaye, 1843)	Spectacled Prickletail	Válido
gbif.org/species/2486008	gbif.org/species/2486008	Thripophaga cherriei	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Thripophaga	cherriei	Especie	(Berlepsch & Hartert, 1902)	Orinoco Softtail	Válido
gbif.org/species/2485291	gbif.org/species/2485291	Cranioleuca vulpina	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Cranioleuca	vulpina	Especie	(Pelzeln, 1856)	Rusty-backed Spinetail	Válido
gbif.org/species/2485329	gbif.org/species/2485329	Cranioleuca vulpecula	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Cranioleuca	vulpecula	Especie	(P.L. Sclater & Salvin, 1866)	Parker's Spinetail	Válido
gbif.org/species/2485288	gbif.org/species/2485288	Cranioleuca subcristata	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Cranioleuca	subcristata	Especie	(P.L. Sclater, 1874)	Crested Spinetail	Válido
gbif.org/species/2485336	gbif.org/species/2485336	Cranioleuca erythrops	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Cranioleuca	erythrops	Especie	(P.L. Sclater, 1860)	Red-faced Spinetail	Válido
gbif.org/species/2485323	gbif.org/species/2485323	Cranioleuca hellmayri	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Cranioleuca	hellmayri	Especie	(Bangs, 1907)	Streak-capped Spinetail	Válido
gbif.org/species/2485319	gbif.org/species/2485319	Cranioleuca curtata	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Cranioleuca	curtata	Especie	(P.L. Sclater, 1870)	Ash-browed Spinetail	Válido
gbif.org/species/2485302	gbif.org/species/2485302	Cranioleuca gutturata	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Cranioleuca	gutturata	Especie	(Orbigny & Lafresnaye, 1838)	Speckled Spinetail	Válido
gbif.org/species/2486060	gbif.org/species/2486060	Certhiaxis cinnamomeus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Certhiaxis	cinnamomeus	Especie	(Gmelin, 1788)	Yellow-chinned Spinetail	Válido
gbif.org/species/2486070	gbif.org/species/2486070	Certhiaxis mustelinus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Certhiaxis	mustelinus	Especie	(P.L. Sclater, 1874)	Red-and-white Spinetail	Válido
gbif.org/species/9255047	gbif.org/species/9255047	Mazaria propinqua	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Mazaria	propinqua	Especie	(Pelzeln, 1859)	White-bellied Spinetail	Válido
gbif.org/species/2485007	gbif.org/species/2485007	Synallaxis gujanensis	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	gujanensis	Especie	(Gmelin, 1789)	Plain-crowned Spinetail	Válido
gbif.org/species/2485023	gbif.org/species/2485023	Synallaxis brachyura	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	brachyura	Especie	(Lafresnaye, 1843)	Slaty Spinetail	Válido
gbif.org/species/2484994	gbif.org/species/2484994	Synallaxis subpudica	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	subpudica	Especie	(P.L. Sclater, 1874)	Silvery-throated Spinetail	Válido
gbif.org/species/2484950	gbif.org/species/2484950	Synallaxis moesta	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	moesta	Especie	(P.L. Sclater, 1856)	Dusky Spinetail	Válido
gbif.org/species/2485019	gbif.org/species/2485019	Synallaxis albigularis	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	albigularis	Especie	(P.L. Sclater, 1858)	Dark-breasted Spinetail	Válido
gbif.org/species/6089868	gbif.org/species/6089868	Synallaxis beverlyae	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	beverlyae	Especie	(Ascanio, 2009)	Rio Orinoco Spinetail	Válido
gbif.org/species/2484936	gbif.org/species/2484936	Synallaxis albescens	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	albescens	Especie	(Temminck, 1823)	Pale-breasted Spinetail	Válido
gbif.org/species/9492770	gbif.org/species/9492770	Synallaxis azarae	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	azarae	Especie	(Orbigny, 1835)	Azara's Spinetail	Válido
gbif.org/species/2484971	gbif.org/species/2484971	Synallaxis candei	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	candei	Especie	(Orbigny & Lafresnaye, 1838)	White-whiskered Spinetail	Válido
gbif.org/species/2484933	gbif.org/species/2484933	Synallaxis fuscorufa	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	fuscorufa	Especie	(P.L. Sclater, 1882)	Rusty-headed Spinetail	Válido
gbif.org/species/2484927	gbif.org/species/2484927	Synallaxis unirufa	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	unirufa	Especie	(Lafresnaye, 1843)	Rufous Spinetail	Válido
gbif.org/species/2484995	gbif.org/species/2484995	Synallaxis cinnamomea	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	cinnamomea	Especie	(Lafresnaye, 1843)	Stripe-breasted Spinetail	Válido
gbif.org/species/2484963	gbif.org/species/2484963	Synallaxis rutilans	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	rutilans	Especie	(Temminck, 1823)	Ruddy Spinetail	Válido
gbif.org/species/2484990	gbif.org/species/2484990	Synallaxis cherriei	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	cherriei	Especie	(Gyldenstolpe, 1930)	Chestnut-throated Spinetail	Válido
gbif.org/species/2487708	gbif.org/species/2487708	Tyranneutes stolzmanni	Animalia	Chordata	Aves	Passeriformes	Pipridae	Tyranneutes	stolzmanni	Especie	(Hellmayr, 1906)	Dwarf Tyrant-Manakin	Válido
gbif.org/species/5230515	gbif.org/species/5230515	Neopelma chrysocephalum	Animalia	Chordata	Aves	Passeriformes	Pipridae	Neopelma	chrysocephalum	Especie	(Pelzeln, 1868)	Saffron-crested Tyrant-Manakin	Válido
gbif.org/species/2487706	gbif.org/species/2487706	Chloropipo flavicapilla	Animalia	Chordata	Aves	Passeriformes	Pipridae	Chloropipo	flavicapilla	Especie	(P.L. Sclater, 1852)	Yellow-headed Manakin	Válido
gbif.org/species/2487765	gbif.org/species/2487765	Chiroxiphia lanceolata	Animalia	Chordata	Aves	Passeriformes	Pipridae	Chiroxiphia	lanceolata	Especie	(Wagler, 1830)	Lance-tailed Manakin	Válido
gbif.org/species/2487766	gbif.org/species/2487766	Chiroxiphia pareola	Animalia	Chordata	Aves	Passeriformes	Pipridae	Chiroxiphia	pareola	Especie	(Linnaeus, 1766)	Blue-backed Manakin	Válido
gbif.org/species/2487740	gbif.org/species/2487740	Masius chrysopterus	Animalia	Chordata	Aves	Passeriformes	Pipridae	Masius	chrysopterus	Especie	(Lafresnaye, 1843)	Golden-winged Manakin	Válido
gbif.org/species/2487779	gbif.org/species/2487779	Corapipo altera	Animalia	Chordata	Aves	Passeriformes	Pipridae	Corapipo	altera	Especie	(Hellmayr, 1906)	White-ruffed Manakin	Válido
gbif.org/species/2487777	gbif.org/species/2487777	Corapipo leucorrhoa	Animalia	Chordata	Aves	Passeriformes	Pipridae	Corapipo	leucorrhoa	Especie	(P.L. Sclater, 1863)	White-bibbed Manakin	Válido
gbif.org/species/2487700	gbif.org/species/2487700	Xenopipo atronitens	Animalia	Chordata	Aves	Passeriformes	Pipridae	Xenopipo	atronitens	Especie	(Cabanis, 1847)	Black Manakin	Válido
gbif.org/species/7467919	gbif.org/species/7467919	Cryptopipo holochlora	Animalia	Chordata	Aves	Passeriformes	Pipridae	Cryptopipo	holochlora	Especie	(P.L. Sclater, 1888)	Green Manakin	Válido
gbif.org/species/12122613	gbif.org/species/12122613	Lepidothrix velutina	Animalia	Chordata	Aves	Passeriformes	Pipridae	Lepidothrix	velutina	Especie	(Berlepsch, 1883)	Velvety Manakin	Válido
gbif.org/species/5230528	gbif.org/species/5230528	Lepidothrix coronata	Animalia	Chordata	Aves	Passeriformes	Pipridae	Lepidothrix	coronata	Especie	(Spix, 1825)	Blue-capped Manakin	Válido
gbif.org/species/5230521	gbif.org/species/5230521	Lepidothrix isidorei	Animalia	Chordata	Aves	Passeriformes	Pipridae	Lepidothrix	isidorei	Especie	(P.L. Sclater, 1852)	Blue-rumped Manakin	Válido
gbif.org/species/5230538	gbif.org/species/5230538	Heterocercus aurantiivertex	Animalia	Chordata	Aves	Passeriformes	Pipridae	Heterocercus	aurantiivertex	Especie	(P.L. Sclater & Salvin, 1880)	Orange-crowned Manakin	Válido
gbif.org/species/5230537	gbif.org/species/5230537	Heterocercus flavivertex	Animalia	Chordata	Aves	Passeriformes	Pipridae	Heterocercus	flavivertex	Especie	(Pelzeln, 1868)	Yellow-crowned Manakin	Válido
gbif.org/species/2487672	gbif.org/species/2487672	Manacus manacus	Animalia	Chordata	Aves	Passeriformes	Pipridae	Manacus	manacus	Especie	(Linnaeus, 1766)	White-bearded Manakin	Válido
gbif.org/species/2487626	gbif.org/species/2487626	Pipra filicauda	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	filicauda	Especie	(Spix, 1825)	Wire-tailed Manakin	Válido
gbif.org/species/2487754	gbif.org/species/2487754	Machaeropterus deliciosus	Animalia	Chordata	Aves	Passeriformes	Pipridae	Machaeropterus	deliciosus	Especie	(P.L. Sclater, 1860)	Club-winged Manakin	Válido
gbif.org/species/6101077	gbif.org/species/6101077	Machaeropterus striolatus	Animalia	Chordata	Aves	Passeriformes	Pipridae	Machaeropterus	striolatus	Especie	(Hahn, 1819)	Striolated Manakin	Válido
gbif.org/species/9226874	gbif.org/species/9226874	Pseudopipra pipra	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pseudopipra	pipra	Especie	(Linnaeus, 1758)	White-crowned Manakin	Válido
gbif.org/species/8338270	gbif.org/species/8338270	Ceratopipra mentalis	Animalia	Chordata	Aves	Passeriformes	Pipridae	Ceratopipra	mentalis	Especie	(P.L. Sclater, 1857)	Red-capped Manakin	Válido
gbif.org/species/8381098	gbif.org/species/8381098	Ceratopipra erythrocephala	Animalia	Chordata	Aves	Passeriformes	Pipridae	Ceratopipra	erythrocephala	Especie	(Linnaeus, 1758)	Golden-headed Manakin	Válido
gbif.org/species/2486371	gbif.org/species/2486371	Pipreola riefferii	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pipreola	riefferii	Especie	(Boissonneau, 1840)	Green-and-black Fruiteater	Válido
gbif.org/species/2486368	gbif.org/species/2486368	Pipreola arcuata	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pipreola	arcuata	Especie	(Lafresnaye, 1843)	Barred Fruiteater	Válido
gbif.org/species/2486386	gbif.org/species/2486386	Pipreola aureopectus	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pipreola	aureopectus	Especie	(Lafresnaye, 1843)	Golden-breasted Fruiteater	Válido
gbif.org/species/2486363	gbif.org/species/2486363	Pipreola jucunda	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pipreola	jucunda	Especie	(P.L. Sclater, 1860)	Orange-breasted Fruiteater	Válido
gbif.org/species/2486362	gbif.org/species/2486362	Pipreola lubomirskii	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pipreola	lubomirskii	Especie	(Taczanowski, 1879)	Black-chested Fruiteater	Válido
gbif.org/species/2486381	gbif.org/species/2486381	Pipreola chlorolepidota	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pipreola	chlorolepidota	Especie	(Swainson, 1838)	Fiery-throated Fruiteater	Válido
gbif.org/species/2486328	gbif.org/species/2486328	Ampelioides tschudii	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Ampelioides	tschudii	Especie	(G.R. Gray, 1846)	Scaled Fruiteater	Válido
gbif.org/species/2486397	gbif.org/species/2486397	Doliornis remseni	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Doliornis	remseni	Especie	(Robbins, G. H. Rosenberg & F. S. Molina, 1994)	Chestnut-bellied Cotinga	Válido
gbif.org/species/2486420	gbif.org/species/2486420	Ampelion rubrocristatus	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Ampelion	rubrocristatus	Especie	(Orbigny & Lafresnaye, 1837)	Red-crested Cotinga	Válido
gbif.org/species/2486417	gbif.org/species/2486417	Ampelion rufaxilla	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Ampelion	rufaxilla	Especie	(Tschudi, 1844)	Chestnut-crested Cotinga	Válido
gbif.org/species/2486344	gbif.org/species/2486344	Phoenicircus nigricollis	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Phoenicircus	nigricollis	Especie	(Swainson, 1832)	Black-necked Red-Cotinga	Válido
gbif.org/species/5230373	gbif.org/species/5230373	Rupicola rupicola	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Rupicola	rupicola	Especie	(Linnaeus, 1766)	Guianan Cock-of-the-rock	Válido
gbif.org/species/5230374	gbif.org/species/5230374	Rupicola peruvianus	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Rupicola	peruvianus	Especie	(Latham, 1790)	Andean Cock-of-the-rock	Válido
gbif.org/species/2486236	gbif.org/species/2486236	Snowornis subalaris	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Snowornis	subalaris	Especie	(P.L. Sclater, 1861)	Gray-tailed Piha	Válido
gbif.org/species/2486238	gbif.org/species/2486238	Snowornis cryptolophus	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Snowornis	cryptolophus	Especie	(P.L. Sclater & Salvin, 1877)	Olivaceous Piha	Válido
gbif.org/species/2486487	gbif.org/species/2486487	Haematoderus militaris	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Haematoderus	militaris	Especie	(Shaw, 1792)	Crimson Fruitcrow	Válido
gbif.org/species/2486253	gbif.org/species/2486253	Querula purpurata	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Querula	purpurata	Especie	(Statius Müller, 1776)	Purple-throated Fruitcrow	Válido
gbif.org/species/2486243	gbif.org/species/2486243	Pyroderus scutatus	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pyroderus	scutatus	Especie	(Shaw, 1792)	Red-ruffed Fruitcrow	Válido
gbif.org/species/5959196	gbif.org/species/5959196	Cephalopterus ornatus	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Cephalopterus	ornatus	Especie	(E. Geoffroy Saint-Hilaire, 1809)	Amazonian Umbrellabird	Válido
gbif.org/species/5959195	gbif.org/species/5959195	Cephalopterus penduliger	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Cephalopterus	penduliger	Especie	(P.L. Sclater, 1859)	Long-wattled Umbrellabird	Válido
